genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_001D0G9	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0G9
PP_001D0H6	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0H6
PP_001D0J4	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0J4
PP_001D0K2	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0K2
PP_001D0L0	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0L0
PP_001D0MY	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0MY
PP_001D0NW	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0NW
PP_001D0PU	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0PU
PP_001D0QS	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0QS
PP_001D0RQ	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0RQ
PP_001D0SN	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0SN
PP_001D0TL	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0TL
PP_001D0UJ	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0UJ
PP_001D0VG	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0VG
PP_001D0WE	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0WE
PP_001D0XC	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D0XC
PP_001D510	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D510
PP_001D52Y	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D52Y
PP_001D53W	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D53W
PP_001D54U	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D54U
PP_001D55S	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D55S
PP_001D5TF	A.D.4.NmC1	A.3.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001D5TF
PP_001DA2T	A.D.4.NmC1	A.3 + A.3.1.1 + A.3	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DA2T
PP_001DCHU	A.D.4.NmC1	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DCHU
PP_001DMJH	A.D.4.NmC1	A.3 + A.D.4.NmC1 + A.3	2BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DMJH
PP_001DVFG	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVFG
PP_001DVJ9	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVJ9
PP_001DVK7	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVK7
PP_001DVL5	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVL5
PP_001DVM3	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVM3
PP_001DVN1	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVN1
PP_001DVQX	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVQX
PP_001DVZD	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DVZD
PP_001DW0B	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW0B
PP_001DW19	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW19
PP_001DW27	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW27
PP_001DW51	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW51
PP_001DW6Z	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW6Z
PP_001DW7X	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW7X
PP_001DW9T	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DW9T
PP_001DWBP	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWBP
PP_001DWCM	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWCM
PP_001DWDK	A.D.4.NmC1	A.D.4.NmC3 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWDK
PP_001DWEH	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWEH
PP_001DWFF	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWFF
PP_001DWHA	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWHA
PP_001DWJ8	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWJ8
PP_001DWK6	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWK6
PP_001DWL4	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWL4
PP_001DWM2	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWM2
PP_001DWN0	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWN0
PP_001DWQW	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWQW
PP_001DWRU	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWRU
PP_001DWSS	A.D.4.NmC1	A.2.1.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWSS
PP_001DWTQ	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWTQ
PP_001DWUN	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWUN
PP_001DWWJ	A.D.4.NmC1	A.D.4.NmC3 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWWJ
PP_001DWXG	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWXG
PP_001DWYE	A.D.4.NmC1	A.D.4.NmC3 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWYE
PP_001DWZC	A.D.4.NmC1	A.D.2.2.1 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DWZC
PP_001DX0A	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DX0A
PP_001DX26	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DX26
PP_001DX34	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DX34
PP_001DX7W	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DX7W
PP_001DXZB	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DXZB
PP_001DY09	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DY09
PP_001DY33	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DY33
PP_001DY41	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DY41
PP_001DY5Z	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DY5Z
PP_001DY6X	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DY6X
PP_001DY8T	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DY8T
PP_001DYAP	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYAP
PP_001DYGB	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYGB
PP_001DYH8	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYH8
PP_001DYK4	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYK4
PP_001DYPW	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYPW
PP_001DYSQ	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYSQ
PP_001DYYC	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYYC
PP_001DYZA	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DYZA
PP_001DZ16	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DZ16
PP_001DZ24	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DZ24
PP_001DZSP	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001DZSP
PP_001E09M	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E09M
PP_001E0AK	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0AK
PP_001E0BH	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0BH
PP_001E0CF	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0CF
PP_001E0DD	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0DD
PP_001E0EB	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0EB
PP_001E0F9	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0F9
PP_001E0G7	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0G7
PP_001E0H4	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0H4
PP_001E0J2	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E0J2
PP_001E24V	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E24V
PP_001E25T	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E25T
PP_001E26R	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E26R
PP_001E28M	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E28M
PP_001E2AH	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2AH
PP_001E2BF	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2BF
PP_001E2CD	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2CD
PP_001E2DB	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2DB
PP_001E2E9	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2E9
PP_001E2F7	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2F7
PP_001E2G5	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2G5
PP_001E2H2	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2H2
PP_001E2J0	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2J0
PP_001E2LW	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2LW
PP_001E2MU	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2MU
PP_001E2NS	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2NS
PP_001E2PQ	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2PQ
PP_001E2QN	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2QN
PP_001E2RL	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2RL
PP_001E2TG	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2TG
PP_001E2UE	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2UE
PP_001E2WA	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2WA
PP_001E2X8	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2X8
PP_001E2Y6	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2Y6
PP_001E2Z4	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E2Z4
PP_001E302	A.D.4.NmC1	A.D.2.2.1 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E302
PP_001E310	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E310
PP_001E34U	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E34U
PP_001E35S	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E35S
PP_001E38L	A.D.4.NmC1	A.D.2.2.1 + A.3.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E38L
PP_001E3AG	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3AG
PP_001E3BE	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3BE
PP_001E3CC	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3CC
PP_001E3DA	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3DA
PP_001E3E8	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3E8
PP_001E3F6	A.D.4.NmC1	A.D.4.NmC3 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3F6
PP_001E3H1	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3H1
PP_001E3KX	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3KX
PP_001E3MT	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3MT
PP_001E3NR	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3NR
PP_001E3RK	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3RK
PP_001E3TF	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3TF
PP_001E3VB	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E3VB
PP_001E47M	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E47M
PP_001E48K	A.D.4.NmC1	A.D.4.NmC3 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001E48K
PP_001HEDS	A.D.4.NmC1	A.D.4.NmC1 + A.3.1.1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001HEDS
PP_001LB47	A.D.4.NmC1	A.D.2.2.1 + A.D.4.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001LB47
PP_001NKBF	A.D.4.NmC1	A.D.4.NmC1 + A.3	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_40_A.D.4.NmC1_PP_001NKBF
PP_001CA2V	A.3.1.NmC1	A.D.NmC2 + A.3.1.NmC1	1BP	results/recombinhunt_output/rsv-a/dist5size50/structured_reports/case_45_A.3.1.NmC1_PP_001CA2V
