genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_002RRS5	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RRS5
PP_0027LW5	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027LW5
PP_002RHY1	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RHY1
PP_0026AXF	B.D.2	B.D.2 + B.D.3 + B.D.2	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0026AXF
PP_002LWFZ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LWFZ
PP_002LS2V	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LS2V
PP_002LS6M	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LS6M
PP_002LSG1	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSG1
PP_002LSJW	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSJW
PP_002LSTC	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSTC
PP_002LT5N	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LT5N
PP_002LT6L	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LT6L
PP_002LTF2	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTF2
PP_002LTLR	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTLR
PP_002LTPK	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTPK
PP_002LTQH	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTQH
PP_002LU2T	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LU2T
PP_002LU5M	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LU5M
PP_002LUAB	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUAB
PP_00269N0	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00269N0
PP_002LUE3	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUE3
PP_002LUKS	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUKS
PP_002LUMN	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUMN
PP_002LUQG	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUQG
PP_002MGH6	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MGH6
PP_00267SU	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00267SU
PP_002LUTA	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUTA
PP_002LUY0	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUY0
PP_00268GE	B.D.2	B.D.1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00268GE
PP_0026860	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0026860
PP_00268M3	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00268M3
PP_002LVJT	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVJT
PP_002RRVZ	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RRVZ
PP_002SL0T	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SL0T
PP_002SR94	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SR94
PP_002VXUM	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002VXUM
PP_002LEPY	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LEPY
PP_002LVNK	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVNK
PP_002LAM6	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LAM6
PP_002LW8D	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LW8D
PP_002LRTD	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LRTD
PP_002LS1X	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LS1X
PP_002LSD7	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSD7
PP_002LSKU	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSKU
PP_002LSNN	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSNN
PP_002LTD6	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTD6
PP_002LTNM	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTNM
PP_002LTZZ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LTZZ
PP_002LU9D	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LU9D
PP_002RS5D	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RS5D
PP_002RUS2	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RUS2
PP_002NSSA	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002NSSA
PP_0031QF9	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031QF9
PP_002NWR8	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002NWR8
PP_002LVX1	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVX1
PP_002S1N1	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002S1N1
PP_002S1M3	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002S1M3
PP_002LUW4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUW4
PP_002LUZY	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUZY
PP_002LVPH	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVPH
PP_0031QRN	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031QRN
PP_0031QSL	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031QSL
PP_0031QXA	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031QXA
PP_0031QY8	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031QY8
PP_002RUWU	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RUWU
PP_0031QWC	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031QWC
PP_002RUXS	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RUXS
PP_002S1DL	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002S1DL
PP_002S1EJ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002S1EJ
PP_002RGC9	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RGC9
PP_002RGPL	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RGPL
PP_002RH1W	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RH1W
PP_0026CL1	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0026CL1
PP_002RH6L	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RH6L
PP_0031RQP	B.D.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0031RQP
PP_002UB0Y	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002UB0Y
PP_002RV3E	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RV3E
PP_002VYPW	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002VYPW
PP_002RLLN	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002RLLN
PP_0023B47	B.D.E.2	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0023B47
PP_00256AW	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_00256AW
PP_00287GB	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_00287GB
PP_002RLNJ	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002RLNJ
PP_0023ZXY	B.D.E.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0023ZXY
PP_0027A32	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027A32
PP_002LYW0	B.D.E.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LYW0
PP_0027BL0	B.D.E.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027BL0
PP_0027C14	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027C14
PP_0027C22	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027C22
PP_0027C4Y	B.D.E.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027C4Y
PP_0027ULH	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027ULH
PP_0027US5	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027US5
PP_0027UU1	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027UU1
PP_0027VLG	B.D.E.2	B.D.2 + B.D.E.2 + B.D.2	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027VLG
PP_002KL6V	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KL6V
PP_002LZYV	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LZYV
PP_002M03H	B.D.E.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002M03H
PP_002SQ87	B.D.E.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002SQ87
PP_002SQ95	B.D.E.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002SQ95
PP_002SRS3	B.D.E.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002SRS3
PP_0027M8F	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027M8F
PP_0027MC7	B.D.E.2	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027MC7
PP_0027M7H	B.D.E.2	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027M7H
PP_0027M6K	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027M6K
PP_0027E20	B.D.E.2	B.D.4.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027E20
PP_0027V1M	B.D.E.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027V1M
PP_0027V4F	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027V4F
PP_0027VCZ	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027VCZ
PP_0027VJL	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027VJL
PP_0027VS4	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027VS4
PP_0027VT2	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027VT2
PP_0027VU0	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027VU0
PP_0027W3G	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027W3G
PP_0027WA2	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027WA2
PP_002KM8Q	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KM8Q
PP_002KMJ3	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KMJ3
PP_002RM2Q	B.D.E.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002RM2Q
PP_002SMPD	B.D.E.2	B.D.4.1.1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002SMPD
PP_0027MF1	B.D.E.2	B.D.4 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027MF1
PP_002N40H	B.D.E.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002N40H
PP_002N481	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002N481
PP_0027HE7	B.D.E.2	B.D.4.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0027HE7
PP_002L11N	B.D.E.2	B.D.E.3.NmC1 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002L11N
PP_002LTBA	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LTBA
PP_002LV2S	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LV2S
PP_002LV7G	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LV7G
PP_002LVRD	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LVRD
PP_002LWD3	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LWD3
PP_002LRLT	B.D.E.2	B.D.4.1 + B.D.E.2 + B.D.4.1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LRLT
PP_002697X	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002697X
PP_0026753	B.D.E.2	B.D.4.1 + B.D.4 + B.D.4.1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_0026753
PP_002698V	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002698V
PP_002KMQR	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KMQR
PP_002KMY9	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KMY9
PP_002KN21	B.D.E.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KN21
PP_002KN7R	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KN7R
PP_002KNAK	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KNAK
PP_002KNUG	B.D.E.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KNUG
PP_002KP12	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KP12
PP_002KP8N	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002KP8N
PP_002L0C1	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002L0C1
PP_002L0EX	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002L0EX
PP_002SJYY	B.D.E.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002SJYY
PP_002LVW3	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LVW3
PP_002L0FV	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002L0FV
PP_002LW6H	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LW6H
PP_002LWC5	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LWC5
PP_002LWGX	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LWGX
PP_002LRY3	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LRY3
PP_002LS0Z	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LS0Z
PP_002LS5P	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LS5P
PP_002LSF3	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LSF3
PP_002LSHY	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LSHY
PP_002LSRG	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LSRG
PP_002LSUA	B.D.E.2	B.D.E.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LSUA
PP_002LT4Q	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LT4Q
PP_002LTAC	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LTAC
PP_002LTE4	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LTE4
PP_002LTG0	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LTG0
PP_002LTJV	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LTJV
PP_002LTSD	B.D.E.2	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_27_B.D.E.2_PP_002LTSD
